City,SSP,Year,ElectricityInflationRate,FuelInflationRate,Weight_MarginalAnnualCostSavings,Weight_MarginalAnnualGovtSavings,Weight_GHGEmissionSavings20yr,BuildingFootprintArea_m2,V_bites,Albedo_roof,A_ST,Rvalue_roof,Loan,Rebate,Rvalue_wall,Glazing,IntRate,Infiltration,Electax,SHGC,Fueltax,A_PV,TotalOperationalCO2Save_kgCO2,TotalEmbodiedCO2_kgCO2,CostAnnualSysSave_CAD,TotalCO2Sav,AnnSCCSav_CAD,BaseCostAnnual_CAD,PercentCostSysSav_percent,AnnGovtCostSav_CAD
Halifax,SSP585,2025,0.05,0.05,0.6,0.2,0.2,130,0.25,0.4,0.1,5.96,2000,20000,4.05,0.25,0.5,1.5,2,0.7,4,0.6,110649,14673,3859,95977,1384,8904,43,-1344
Halifax,SSP585,2025,0.01,0.01,0.6,0.2,0.2,130,0.25,0.5,0.3,5.46,6000,40000,4.05,0.1,1,0.75,4,0.7,4,0.6,110649,13988,3736,96662,1394,5887,63,-2513
Halifax,SSP585,2025,0.05,0.01,0.6,0.2,0.2,130,0.25,0.5,0.6,5.46,6000,20000,4.05,0.4,1.5,0.5,10,0.7,10,0.6,110649,13988,3167,96662,1394,6337,50,-1505
Halifax,SSP585,2025,0.01,0.05,0.6,0.2,0.2,130,0.25,0.2,0.4,5.46,6000,25000,4.05,0.35,0.25,1.25,6,0.7,6,0.6,110649,13988,4024,96662,1394,8455,48,-1758
Halifax,SSP585,2025,0.05,0.05,0.6,0.2,0.2,130,0.25,0.1,0.2,5.46,2000,30000,4.05,0.15,1,1,0,0.7,8,0.6,110649,13988,4689,96662,1394,8904,53,-2028
Halifax,SSP585,2025,0.01,0.01,0.6,0.2,0.2,130,0.25,0.3,0.1,5.96,6000,30000,4.05,0.4,0.25,1.25,4,0.7,0,0.6,110649,14673,2942,95977,1384,5887,50,-1865
Halifax,SSP585,2025,0.05,0.01,0.6,0.2,0.2,130,0.25,0.6,0.3,5.46,10000,35000,4.05,0.25,1,1.5,2,0.6,0,0.6,108363,13988,3671,94375,1361,6337,58,-2149
Halifax,SSP585,2025,0.01,0.05,0.6,0.2,0.2,130,0.25,0.3,0.5,5.46,0,45000,4.05,0.25,1.5,1,2,0.7,8,0.6,110649,13988,5164,96662,1394,8455,61,-2928
Halifax,SSP585,2025,0.05,0.05,0.6,0.2,0.2,130,0.25,0.2,0.2,5.46,4000,50000,4.05,0.3,1.5,0.5,0,0.7,2,0.6,110649,13988,5654,96662,1394,8904,63,-3040
Halifax,SSP585,2030,0.01,0.01,0.6,0.2,0.2,130,0.25,0.3,0.5,5.46,4000,30000,4.05,0.15,0.25,0.5,0,0.7,8,0.6,120942,13988,3595,106955,1543,6130,59,-1980
Halifax,SSP585,2030,0.05,0.01,0.6,0.2,0.2,130,0.21,0.3,0.3,5.46,6000,20000,4.05,0.4,1.5,1,2,0.7,0,0.6,120655,13832,3308,106823,1541,6558,50,-1225
Halifax,SSP585,2030,0.01,0.05,0.6,0.2,0.2,130,0.21,0.6,0.1,5.46,6000,20000,4.05,0.35,0.5,1.25,10,0.7,0,0.6,120655,13832,3989,106823,1541,8847,45,-1320
Halifax,SSP585,2030,0.05,0.05,0.6,0.2,0.2,130,0.25,0.2,0.3,5.46,2000,20000,4.55,0.1,0.75,0.75,4,0.7,0,0.6,120942,15358,4083,105585,1523,9275,44,-1255
Halifax,SSP585,2030,0.01,0.01,0.6,0.2,0.2,130,0.05,0.1,0.3,5.46,10000,30000,4.05,0.25,0.75,0.5,4,0.7,4,0.6,119966,13208,3509,106759,1540,6130,57,-1955
Halifax,SSP585,2030,0.05,0.01,0.6,0.2,0.2,130,0.25,0.6,0.2,5.96,6000,25000,4.05,0.3,1,1.5,2,0.7,6,0.6,120942,14673,3576,106270,1533,6558,55,-1660
Halifax,SSP585,2030,0.01,0.05,0.6,0.2,0.2,130,0.25,0.2,0.5,5.46,4000,40000,4.05,0.3,1.25,1,6,0.7,6,0.6,120942,13988,5284,106955,1543,8847,60,-2629
Halifax,SSP585,2030,0.05,0.05,0.6,0.2,0.2,130,0.21,0.3,0.4,5.46,0,20000,4.05,0.2,0.5,1.5,6,0.7,8,0.6,120655,13832,4662,106823,1541,9275,50,-1515
Halifax,SSP585,2030,0.01,0.01,0.6,0.2,0.2,130,0.25,0.3,0.1,5.46,2000,20000,4.05,0.2,1.5,1,2,0.7,4,0.6,120942,13988,2932,106955,1543,6130,48,-1291
Halifax,SSP585,2030,0.05,0.01,0.6,0.2,0.2,130,0.17,0.2,0.1,5.96,0,30000,4.05,0.3,1.5,0.5,4,0.7,2,0.6,120399,14361,3779,106039,1530,6558,58,-1880
Halifax,SSP585,2030,0.01,0.05,0.6,0.2,0.2,130,0.21,0.7,0.1,5.46,2000,50000,4.05,0.25,0.25,0.5,8,0.7,0,0.6,120655,13832,5678,106823,1541,8847,64,-3064
Halifax,SSP585,2030,0.05,0.05,0.6,0.2,0.2,130,0.21,0.2,0.2,5.46,6000,20000,4.05,0.25,0.75,0.75,4,0.6,0,0.6,117841,13832,4217,104009,1500,9275,45,-1280
Halifax,SSP585,2030,0.01,0.01,0.6,0.2,0.2,130,0.25,0.6,0.5,5.46,2000,40000,4.05,0.35,0.75,1.25,8,0.7,0,0.6,120942,13988,4060,106955,1543,6130,66,-2462
Halifax,SSP585,2030,0.05,0.01,0.6,0.2,0.2,130,0.25,0.7,0.3,5.46,4000,25000,4.55,0.4,1.25,1.5,8,0.7,6,0.6,120942,15358,3479,105585,1523,6558,53,-1727
Halifax,SSP585,2030,0.01,0.05,0.6,0.2,0.2,130,0.25,0.2,0.1,5.46,0,30000,4.05,0.35,0.75,1.5,4,0.7,6,0.6,120942,13988,4690,106955,1543,8847,53,-2005
Halifax,SSP585,2030,0.05,0.05,0.6,0.2,0.2,130,0.25,0.2,0.5,5.96,8000,25000,4.05,0.4,0.75,1.5,0,0.6,10,0.6,118170,14673,4595,103497,1493,9275,50,-1818
Halifax,SSP585,2030,0.01,0.01,0.6,0.2,0.2,130,0.25,0.7,0.2,5.96,2000,30000,4.05,0.15,0.25,1.25,4,0.7,10,0.6,120942,14673,3490,106270,1533,6130,57,-2039
Halifax,SSP585,2030,0.05,0.01,0.6,0.2,0.2,130,0.25,0.2,0.4,5.96,10000,35000,4.05,0.15,1,1.25,2,0.6,6,0.6,118170,14673,4030,103497,1493,6558,61,-2265
Halifax,SSP585,2030,0.01,0.05,0.6,0.2,0.2,130,0.25,0.6,0.6,5.46,6000,20000,4.05,0.25,0.75,0.5,2,0.7,6,0.6,120942,13988,4119,106955,1543,8847,47,-1426
Halifax,SSP585,2030,0.05,0.05,0.6,0.2,0.2,130,0.17,0.2,0.2,5.96,6000,45000,4.05,0.15,1.5,0.75,6,0.7,8,0.6,120399,14361,5905,106039,1530,9275,64,-3009
Halifax,SSP585,2035,0.01,0.01,0.6,0.2,0.2,130,0.25,0.5,0.1,5.46,4000,25000,4.05,0.3,0.25,1.25,0,0.7,10,0.6,118008,13988,3222,104020,1500,5931,54,-1716
Halifax,SSP585,2035,0.05,0.01,0.6,0.2,0.2,130,0.25,0.4,0.6,5.46,6000,20000,4.05,0.2,0.25,1.5,10,0.7,8,0.6,118008,13988,3496,104020,1500,6353,55,-1528
Halifax,SSP585,2035,0.01,0.05,0.6,0.2,0.2,130,0.13,0.1,0.4,5.46,2000,30000,4.05,0.25,0.5,1.5,4,0.7,8,0.6,117270,13520,4527,103750,1497,8549,53,-2066
Halifax,SSP585,2035,0.05,0.05,0.6,0.2,0.2,130,0.13,0.7,0.1,5.46,0,45000,4.05,0.4,0.75,0.5,4,0.7,0,0.6,117270,13520,5634,103750,1497,8971,63,-2733
Halifax,SSP585,2035,0.01,0.01,0.6,0.2,0.2,130,0.25,0.2,0.6,5.46,4000,45000,4.05,0.15,0.25,0.75,2,0.6,6,0.6,114867,13988,4150,100879,1455,5931,70,-2838
Halifax,SSP585,2035,0.05,0.01,0.6,0.2,0.2,130,0.21,0.2,0.3,5.46,0,35000,4.05,0.4,1.25,1,0,0.7,10,0.6,117723,13832,4216,103891,1499,6353,66,-2276
Halifax,SSP585,2035,0.01,0.05,0.6,0.2,0.2,130,0.25,0.1,0.4,5.46,8000,50000,4.05,0.1,0.5,0.75,6,0.7,0,0.6,118008,13988,5554,104020,1500,8549,65,-3083
Halifax,SSP585,2035,0.05,0.05,0.6,0.2,0.2,130,0.21,0.6,0.1,5.46,0,20000,4.05,0.15,1,0.5,4,0.6,2,0.6,114540,13832,4076,100709,1453,8971,45,-1300
Halifax,SSP585,2035,0.01,0.01,0.6,0.2,0.2,130,0.21,0.4,0.5,5.96,0,20000,4.05,0.15,1,0.75,6,0.7,6,0.6,117723,14517,2703,103206,1489,5931,46,-1358
Halifax,SSP585,2035,0.05,0.01,0.6,0.2,0.2,130,0.25,0.7,0.1,5.46,8000,50000,4.05,0.1,0.5,0.75,6,0.7,2,0.6,118008,13988,5051,104020,1500,6353,80,-3150
Halifax,SSP585,2035,0.01,0.05,0.6,0.2,0.2,130,0.05,0.4,0.6,5.96,0,30000,4.05,0.35,1,1.25,6,0.7,2,0.6,117060,13893,4170,103167,1488,8549,49,-1897
Halifax,SSP585,2035,0.05,0.05,0.6,0.2,0.2,130,0.13,0.5,0.1,5.46,4000,20000,4.05,0.15,0.5,0.5,6,0.7,4,0.6,117270,13520,4360,103750,1497,8971,49,-1415
Halifax,SSP585,2035,0.01,0.01,0.6,0.2,0.2,130,0.25,0.3,0.3,5.46,6000,30000,4.05,0.3,0.5,0.5,2,0.7,10,0.6,118008,13988,3530,104020,1500,5931,60,-2039
Halifax,SSP585,2035,0.05,0.01,0.6,0.2,0.2,130,0.25,0.4,0.4,5.46,10000,25000,4.05,0.15,0.5,1.25,2,0.7,0,0.6,118008,13988,3533,104020,1500,6353,56,-1583
Halifax,SSP585,2035,0.01,0.05,0.6,0.2,0.2,130,0.25,0.4,0.6,6.46,8000,25000,4.05,0.1,1,1,6,0.7,10,0.6,118008,15358,4059,102650,1480,8549,47,-1870
Halifax,SSP585,2035,0.05,0.05,0.6,0.2,0.2,130,0.17,0.2,0.6,5.46,4000,20000,4.05,0.15,0.25,0.5,8,0.7,4,0.6,117471,13676,4408,103795,1497,8971,49,-1447
Halifax,SSP585,2035,0.01,0.01,0.6,0.2,0.2,130,0.25,0.6,0.3,5.46,0,25000,4.05,0.35,0.5,1,0,0.7,0,0.6,118008,13988,3003,104020,1500,5931,51,-1488
Halifax,SSP585,2035,0.05,0.01,0.6,0.2,0.2,130,0.17,0.5,0.5,5.96,6000,25000,4.05,0.1,1.25,0.75,2,0.7,10,0.6,117471,14361,3495,103110,1487,6353,55,-1722
Halifax,SSP585,2035,0.01,0.05,0.6,0.2,0.2,130,0.25,0.5,0.4,5.46,0,50000,4.05,0.25,0.75,0.75,6,0.7,0,0.6,118008,13988,5516,104020,1500,8549,65,-3028
Halifax,SSP585,2035,0.05,0.05,0.6,0.2,0.2,130,0.25,0.5,0.5,6.46,2000,20000,4.05,0.1,0.25,1,8,0.7,2,0.6,118008,15358,4040,102650,1480,8971,45,-1372
Halifax,SSP585,2040,0.01,0.01,0.6,0.2,0.2,130,0.09,0.5,0.3,5.46,8000,20000,4.05,0.3,1,1.5,6,0.7,8,0.6,113647,13364,2626,100283,1447,5012,52,-1408
Halifax,SSP585,2040,0.05,0.01,0.6,0.2,0.2,130,0.25,0.7,0.2,5.46,4000,50000,4.05,0.1,0.75,1.5,10,0.7,2,0.6,114395,13988,4934,100407,1448,5471,90,-3189
Halifax,SSP585,2040,0.01,0.05,0.6,0.2,0.2,130,0.25,0.7,0.4,5.96,2000,25000,4.05,0.1,1.25,0.5,2,0.7,2,0.6,114395,14673,3471,99722,1438,7108,49,-1562
Halifax,SSP585,2040,0.05,0.05,0.6,0.2,0.2,130,0.25,0.4,0.1,5.46,0,20000,4.05,0.3,1.5,1,10,0.7,0,0.6,114395,13988,3991,100407,1448,7567,53,-1350
Halifax,SSP585,2040,0.01,0.01,0.6,0.2,0.2,130,0.05,0.5,0.3,5.46,6000,35000,4.05,0.25,0.25,0.75,2,0.7,4,0.6,113513,13208,3399,100306,1447,5012,68,-2214
Halifax,SSP585,2040,0.05,0.01,0.6,0.2,0.2,130,0.25,0.2,0.6,5.46,4000,35000,4.05,0.3,1,0.75,6,0.6,0,0.6,114102,13988,3962,100114,1444,5471,72,-2201
Halifax,SSP585,2040,0.01,0.05,0.6,0.2,0.2,130,0.21,0.5,0.6,5.46,8000,25000,4.05,0.3,1,0.75,2,0.7,6,0.6,114196,13832,3731,100364,1448,7108,52,-1684
Halifax,SSP585,2040,0.05,0.05,0.6,0.2,0.2,130,0.25,0.5,0.5,5.96,8000,35000,4.05,0.15,0.5,1.25,2,0.7,4,0.6,114395,14673,4691,99722,1438,7567,62,-2266
Halifax,SSP585,2040,0.01,0.01,0.6,0.2,0.2,130,0.25,0.3,0.1,5.46,0,45000,4.05,0.4,0.75,1,2,0.7,6,0.6,114395,13988,4008,100407,1448,5012,80,-2793
Halifax,SSP585,2040,0.05,0.01,0.6,0.2,0.2,130,0.25,0.3,0.3,5.46,4000,20000,4.05,0.1,1.25,0.5,2,0.7,0,0.6,114395,13988,3042,100407,1448,5471,56,-1233
Halifax,SSP585,2040,0.01,0.05,0.6,0.2,0.2,130,0.25,0.1,0.1,5.46,6000,20000,4.05,0.2,0.5,1.25,0,0.7,10,0.6,114395,13988,3549,100407,1448,7108,50,-1470
Halifax,SSP585,2040,0.05,0.05,0.6,0.2,0.2,130,0.21,0.6,0.5,5.46,8000,20000,4.05,0.25,1.25,0.75,2,0.7,8,0.6,114196,13832,4044,100364,1448,7567,53,-1433
Halifax,SSP585,2040,0.01,0.01,0.6,0.2,0.2,130,0.21,0.7,0.2,5.46,10000,30000,4.05,0.2,1.25,1.25,2,0.7,4,0.6,114196,13832,3112,100364,1448,5012,62,-1896
Halifax,SSP585,2040,0.05,0.01,0.6,0.2,0.2,130,0.25,0.2,0.6,5.46,2000,35000,4.55,0.2,0.25,1.5,8,0.7,10,0.6,114395,15358,3830,99037,1428,5471,70,-2384
Halifax,SSP585,2040,0.01,0.05,0.6,0.2,0.2,130,0.25,0.2,0.6,5.46,0,20000,4.05,0.35,0.25,0.75,10,0.6,0,0.6,114102,13988,3285,100114,1444,7108,46,-1301
Halifax,SSP585,2040,0.05,0.05,0.6,0.2,0.2,130,0.13,0.2,0.5,5.46,0,20000,4.05,0.2,0.75,1.25,10,0.7,2,0.6,113800,13520,4000,100281,1447,7567,53,-1399
Halifax,SSP585,2040,0.01,0.01,0.6,0.2,0.2,130,0.25,0.1,0.4,5.46,4000,45000,4.05,0.4,0.25,0.5,0,0.7,6,0.6,114395,13988,4012,100407,1448,5012,80,-2805
Halifax,SSP585,2040,0.05,0.01,0.6,0.2,0.2,130,0.25,0.5,0.1,5.46,0,30000,4.05,0.1,1.5,1.5,2,0.7,10,0.6,114395,13988,3770,100407,1448,5471,69,-1974
Halifax,SSP585,2040,0.01,0.05,0.6,0.2,0.2,130,0.21,0.6,0.5,5.46,8000,35000,4.05,0.15,0.75,1,8,0.7,8,0.6,114196,13832,4427,100364,1448,7108,62,-2401
Halifax,SSP585,2040,0.05,0.05,0.6,0.2,0.2,130,0.25,0.4,0.1,5.46,4000,40000,4.05,0.2,1.25,1,0,0.7,2,0.6,114395,13988,5030,100407,1448,7567,66,-2440
Halifax,SSP585,2045,0.01,0.01,0.6,0.2,0.2,130,0.25,0.3,0.4,5.46,8000,30000,4.55,0.2,0.75,1,8,0.7,0,0.6,114848,15358,2845,99491,1435,5139,55,-1910
Halifax,SSP585,2045,0.05,0.01,0.6,0.2,0.2,130,0.25,0.1,0.4,5.46,0,25000,4.05,0.4,0.75,1.5,2,0.7,4,0.6,114848,13988,3412,100861,1455,5603,61,-1584
Halifax,SSP585,2045,0.01,0.05,0.6,0.2,0.2,130,0.25,0.2,0.3,5.46,0,45000,4.05,0.1,0.5,1,6,0.7,8,0.6,114848,13988,5054,100861,1455,7298,69,-2939
Halifax,SSP585,2045,0.05,0.05,0.6,0.2,0.2,130,0.25,0.4,0.6,5.46,6000,35000,4.05,0.35,1.25,0.5,2,0.6,2,0.6,114311,13988,4749,100323,1447,7762,61,-2179
Halifax,SSP585,2045,0.01,0.01,0.6,0.2,0.2,130,0.25,0.1,0.5,5.46,6000,20000,4.05,0.35,0.5,1.25,6,0.7,4,0.6,114848,13988,2653,100861,1455,5139,52,-1357
Halifax,SSP585,2045,0.05,0.01,0.6,0.2,0.2,130,0.25,0.6,0.5,5.46,0,20000,4.05,0.25,1,1.5,4,0.7,10,0.6,114848,13988,3254,100861,1455,5603,58,-1415
Halifax,SSP585,2045,0.01,0.05,0.6,0.2,0.2,130,0.25,0.6,0.1,5.46,6000,50000,4.05,0.1,0.25,1,4,0.7,4,0.6,114848,13988,5258,100861,1455,7298,72,-3166
Halifax,SSP585,2045,0.05,0.05,0.6,0.2,0.2,130,0.21,0.6,0.3,5.46,4000,50000,4.05,0.2,1.25,1.25,6,0.6,8,0.6,114084,13832,5796,100252,1446,7762,75,-3270
Halifax,SSP585,2045,0.01,0.01,0.6,0.2,0.2,130,0.25,0.3,0.2,5.46,0,30000,4.05,0.1,0.75,1,4,0.7,10,0.6,114848,13988,3276,100861,1455,5139,64,-1989
Halifax,SSP585,2045,0.05,0.01,0.6,0.2,0.2,130,0.25,0.6,0.3,5.96,2000,35000,4.05,0.35,1.25,1.25,4,0.7,10,0.6,114848,14673,3949,100176,1445,5603,70,-2314
Halifax,SSP585,2045,0.01,0.05,0.6,0.2,0.2,130,0.21,0.1,0.4,5.46,2000,20000,4.05,0.2,1,0.75,2,0.6,0,0.6,114084,13832,3249,100252,1446,7298,45,-1220
Halifax,SSP585,2045,0.05,0.05,0.6,0.2,0.2,130,0.25,0.1,0.3,5.46,0,25000,4.05,0.2,0.75,0.5,4,0.7,4,0.6,114848,13988,4338,100861,1455,7762,56,-1649
Halifax,SSP585,2045,0.01,0.01,0.6,0.2,0.2,130,0.25,0.7,0.3,5.46,4000,45000,4.05,0.3,0.75,1.25,0,0.7,4,0.6,114848,13988,4013,100861,1455,5139,78,-2766
Halifax,SSP585,2045,0.05,0.01,0.6,0.2,0.2,130,0.25,0.4,0.5,5.46,0,20000,4.55,0.1,0.25,1,10,0.7,6,0.6,114848,15358,2946,99491,1435,5603,53,-1442
Halifax,SSP585,2045,0.01,0.05,0.6,0.2,0.2,130,0.25,0.7,0.1,5.46,2000,20000,4.55,0.1,0.5,1.5,2,0.7,2,0.6,114848,15358,3104,99491,1435,7298,43,-1274
Halifax,SSP585,2045,0.05,0.05,0.6,0.2,0.2,130,0.25,0.6,0.4,5.46,8000,30000,4.05,0.2,1.5,0.75,2,0.7,8,0.6,114848,13988,4688,100861,1455,7762,60,-2026
Halifax,SSP585,2045,0.01,0.01,0.6,0.2,0.2,130,0.25,0.2,0.6,5.46,0,25000,4.05,0.15,1.25,0.75,10,0.7,10,0.6,114848,13988,3049,100861,1455,5139,59,-1752
Halifax,SSP585,2045,0.05,0.01,0.6,0.2,0.2,130,0.25,0.7,0.3,5.96,8000,35000,4.05,0.15,0.75,0.75,2,0.6,6,0.6,114311,14673,3847,99638,1437,5603,69,-2251
Halifax,SSP585,2045,0.01,0.05,0.6,0.2,0.2,130,0.17,0.4,0.2,5.46,4000,40000,4.05,0.1,0.25,1.25,6,0.7,0,0.6,114445,13676,4558,100769,1454,7298,62,-2475
Halifax,SSP585,2045,0.05,0.05,0.6,0.2,0.2,130,0.25,0.7,0.3,5.46,0,20000,4.05,0.35,1.25,1.5,2,0.7,0,0.6,114848,13988,3921,100861,1455,7762,51,-1221
Halifax,SSP585,2050,0.01,0.01,0.6,0.2,0.2,130,0.25,0.7,0.1,5.46,6000,25000,4.05,0.4,0.75,1.25,10,0.5,6,0.6,110453,13988,2758,96466,1392,5114,54,-1713
Halifax,SSP585,2050,0.05,0.01,0.6,0.2,0.2,130,0.21,0.3,0.4,5.46,10000,30000,4.05,0.3,1.5,0.75,6,0.5,2,0.6,110153,13832,3520,96321,1390,5612,63,-1927
Halifax,SSP585,2050,0.01,0.05,0.6,0.2,0.2,130,0.25,0.1,0.6,5.46,8000,25000,4.05,0.35,0.25,1.5,0,0.7,10,0.6,112286,13988,3836,98299,1418,7225,53,-1799
Halifax,SSP585,2050,0.05,0.05,0.6,0.2,0.2,130,0.25,0.7,0.2,5.46,2000,20000,4.05,0.4,0.25,1,0,0.7,0,0.6,112286,13988,3782,98299,1418,7723,49,-1207
Halifax,SSP585,2050,0.01,0.01,0.6,0.2,0.2,130,0.25,0.1,0.3,5.46,2000,20000,4.55,0.2,1.25,1,4,0.7,8,0.6,112286,15358,2241,96929,1398,5114,44,-1364
Halifax,SSP585,2050,0.05,0.01,0.6,0.2,0.2,130,0.25,0.4,0.3,5.96,2000,40000,4.55,0.4,1,1.5,8,0.7,4,0.6,112286,16043,3756,96244,1388,5612,67,-2573
Halifax,SSP585,2050,0.01,0.05,0.6,0.2,0.2,130,0.25,0.1,0.4,5.46,2000,45000,4.05,0.3,1,1.5,8,0.7,2,0.6,112286,13988,4821,98299,1418,7225,67,-2814
Halifax,SSP585,2050,0.05,0.05,0.6,0.2,0.2,130,0.25,0.5,0.3,5.96,10000,35000,4.55,0.35,1.25,1,2,0.6,6,0.6,112083,16043,4235,96040,1385,7723,55,-2280
Halifax,SSP585,2050,0.01,0.01,0.6,0.2,0.2,130,0.17,0.5,0.1,5.46,4000,25000,4.05,0.25,1,0.75,6,0.6,10,0.6,111622,13676,2844,97946,1413,5114,56,-1715
Halifax,SSP585,2050,0.05,0.01,0.6,0.2,0.2,130,0.25,0.3,0.1,5.46,6000,40000,4.05,0.25,0.75,0.5,2,0.7,8,0.6,112286,13988,4249,98299,1418,5612,76,-2573
Halifax,SSP585,2050,0.01,0.05,0.6,0.2,0.2,130,0.25,0.3,0.2,5.46,4000,35000,4.05,0.15,0.25,1,8,0.6,10,0.6,112083,13988,4349,98095,1415,7225,60,-2429
Halifax,SSP585,2050,0.05,0.05,0.6,0.2,0.2,130,0.25,0.5,0.5,5.46,8000,25000,4.05,0.25,1,1.25,4,0.7,8,0.6,112286,13988,4328,98299,1418,7723,56,-1777
Halifax,SSP585,2050,0.01,0.01,0.6,0.2,0.2,130,0.25,0.2,0.2,5.46,8000,25000,4.55,0.3,1.25,0.75,4,0.7,10,0.6,112286,15358,2564,96929,1398,5114,50,-1710
Halifax,SSP585,2050,0.05,0.01,0.6,0.2,0.2,130,0.17,0.2,0.4,5.46,10000,35000,4.05,0.2,1,0.5,6,0.7,2,0.6,111809,13676,3910,98134,1416,5612,70,-2247
Halifax,SSP585,2050,0.01,0.05,0.6,0.2,0.2,130,0.25,0.3,0.6,5.46,10000,35000,4.05,0.1,1,0.5,10,0.7,8,0.6,112286,13988,4430,98299,1418,7225,61,-2419
Halifax,SSP585,2050,0.05,0.05,0.6,0.2,0.2,130,0.25,0.7,0.1,5.96,0,25000,4.05,0.4,0.75,0.75,4,0.7,6,0.6,112286,14673,4096,97614,1408,7723,53,-1695
Halifax,SSP585,2050,0.01,0.01,0.6,0.2,0.2,130,0.25,0.2,0.3,5.46,2000,20000,4.05,0.15,1,1,6,0.6,0,0.6,112083,13988,2427,98095,1415,5114,47,-1261
Halifax,SSP585,2050,0.05,0.01,0.6,0.2,0.2,130,0.25,0.4,0.2,5.46,4000,45000,4.05,0.2,0.5,1,10,0.7,8,0.6,112286,13988,4654,98299,1418,5612,83,-2984
Halifax,SSP585,2050,0.01,0.05,0.6,0.2,0.2,130,0.25,0.3,0.1,5.46,0,20000,4.05,0.1,0.5,0.5,10,0.6,8,0.6,112083,13988,3439,98095,1415,7225,48,-1478
Halifax,SSP585,2050,0.05,0.05,0.6,0.2,0.2,130,0.25,0.7,0.1,5.46,0,20000,4.05,0.4,1.25,1.5,0,0.6,8,0.6,112083,13988,3884,98095,1415,7723,50,-1374
Montreal,SSP126,2025,0.01,0.01,0.6,0.2,0.2,130,0.21,0.2,0.4,5.46,8000,35000,4.55,0.1,0.25,0.75,6,0.7,6,0.1,82417,6986,2931,75432,1088,4398,67,-2215
Montreal,SSP126,2025,0.05,0.01,0.6,0.2,0.2,130,0.25,0.6,0.3,5.46,4000,50000,4.05,0.15,0.75,1.5,2,0.7,0,0.1,83225,5772,3825,77453,1118,4554,84,-2986
Montreal,SSP126,2025,0.01,0.05,0.6,0.2,0.2,130,0.25,0.7,0.3,5.46,0,20000,4.05,0.15,0.25,1,4,0.7,8,0.1,83225,5772,3274,77453,1118,6475,51,-1359
Montreal,SSP126,2025,0.05,0.05,0.6,0.2,0.2,130,0.25,0.1,0.2,5.46,4000,25000,4.05,0.25,0.5,1.5,6,0.7,2,0.1,83225,5772,3212,77453,1118,6630,48,-1525
Montreal,SSP126,2025,0.01,0.01,0.6,0.2,0.2,130,0.25,0.4,0.3,6.46,2000,25000,4.05,0.4,1,1.25,6,0.7,4,0.1,83225,7142,2303,76083,1097,4398,52,-1533
Montreal,SSP126,2025,0.05,0.01,0.6,0.2,0.2,130,0.25,0.2,0.5,6.46,8000,20000,4.05,0.3,0.5,0.75,6,0.7,8,0.1,83225,7142,1888,76083,1097,4554,41,-1330
Montreal,SSP126,2025,0.01,0.05,0.6,0.2,0.2,130,0.25,0.6,0.3,5.46,4000,40000,4.05,0.1,0.25,0.75,0,0.7,0,0.1,83225,5772,4278,77453,1118,6475,66,-2414
Montreal,SSP126,2025,0.05,0.05,0.6,0.2,0.2,130,0.25,0.3,0.2,5.46,4000,25000,4.05,0.3,1.25,1.5,8,0.7,0,0.1,83225,5772,3137,77453,1118,6630,47,-1451
Montreal,SSP126,2025,0.01,0.01,0.6,0.2,0.2,130,0.25,0.3,0.4,5.46,2000,30000,4.05,0.35,0.25,0.5,2,0.7,0,0.1,83225,5772,2888,77453,1118,4398,66,-1794
Montreal,SSP126,2025,0.05,0.01,0.6,0.2,0.2,130,0.25,0.6,0.5,5.46,2000,20000,4.05,0.35,0.5,0.5,8,0.7,2,0.1,83225,5772,2092,77453,1118,4554,46,-1186
Montreal,SSP126,2025,0.01,0.05,0.6,0.2,0.2,130,0.25,0.3,0.3,5.46,4000,45000,4.05,0.35,1.25,0.75,8,0.7,8,0.1,83225,5772,4696,77453,1118,6475,73,-2842
Montreal,SSP126,2025,0.05,0.05,0.6,0.2,0.2,130,0.17,0.3,0.5,5.46,4000,25000,4.05,0.25,1,0.5,2,0.7,6,0.1,81654,5460,3263,76194,1099,6630,49,-1628
Montreal,SSP126,2025,0.01,0.01,0.6,0.2,0.2,130,0.25,0.4,0.4,5.46,0,25000,4.05,0.3,0.25,1.5,6,0.7,2,0.1,83225,5772,2604,77453,1118,4398,59,-1495
Montreal,SSP126,2025,0.05,0.01,0.6,0.2,0.2,130,0.21,0.7,0.1,5.46,8000,20000,4.05,0.4,0.5,1.25,0,0.7,8,0.1,82417,5616,2239,76802,1108,4554,49,-1365
Montreal,SSP126,2025,0.01,0.05,0.6,0.2,0.2,130,0.25,0.6,0.2,5.46,8000,20000,4.05,0.4,0.5,1,0,0.7,2,0.1,83225,5772,3189,77453,1118,6475,49,-1292
Montreal,SSP126,2025,0.05,0.05,0.6,0.2,0.2,130,0.25,0.2,0.6,5.46,0,20000,4.05,0.4,1.5,0.75,10,0.6,6,0.1,78351,5772,2803,72579,1047,6630,42,-1264
Montreal,SSP126,2025,0.01,0.01,0.6,0.2,0.2,130,0.25,0.3,0.3,6.46,4000,25000,4.05,0.15,0.5,1,6,0.7,6,0.1,83225,7142,2348,76083,1097,4398,53,-1582
